Unnamed: 0,name,time,brand,post,date,car name,location,posted,thanked,predicted_class,sentiment_score
68, harbinder_s , 20:02 ,BHPian,Super review for a superb car. Maruti Suzuki has done a splendid job in all areas. While the last Balenos touch entertainment system was a Harman unit. Donno what this new has. Rumors that it's a Clarion., 7th March 2022,maruti-baleno,Bangalore,25,29,Climate Control - Heating & Cooling (broken or difficult to use),Very Positive
69, Fastdriver , 07:07 ,BHPian,Mod Note : Please do NOT post messages that add little or no informational value to the thread. We need your co-operation to maintain the quality of this forum. We advise you to read the Forum Rules before proceeding any further. Request to post ONLY when you have something substantial to add to a discussion., 8th March 2022,maruti-baleno,AS,115,133,Interior/Instrument Panel/Material Quality (broken or difficult to use),Very Positive
70, buntee90 , 16:27 ,BHPian," Quote: Originally Posted by vineetklkrn After having compared the two, as I said your convenience is already obtained when compared to manual even with AMT. However if you are an enthusiast and want to rev hard without any hassle CVT is better. . I am surprised you found Honda City CVT for enthusiasts. It a smooth transmission no doubt, but it takes its sweet time to overtake on the highways. I am have driven the 5th gen city CVT, Ignis AMT and Dzire Petrol AMT and I found that AMT is better for overtaking part anyday as compared to CVT of the City, however its no match for a DSG or slick MT.", 8th March 2022,maruti-baleno,Delhi,162,391,Climate Control - Heating & Cooling (broken or difficult to use),Very Positive
71, Mjk , 18:08 ,Newbie,"Very useful review and snaps. Looks like Maruti is going comeback hard by upping their offering quality. Its good leap in quite sometime as far as features is concerned and smart move as far as pricing is concerned. It will definitely worry all from Tata, Koreans etc and even tilt the decision of prospetive buyers hanging on to decide being Premium hatch , Micro SUV and to extent C-SUV. With this expectations with next generation Brezza and S Cross have also move to next level. Hope Maruti ticks all the Boxes.", 8th March 2022,maruti-baleno,Bengaluru,2,0,Climate Control - Heating & Cooling (broken or difficult to use),Very Positive
72, nairrk , 18:44 ,Senior - BHPian,New TVC: Dapper Goes Bold - The New Age Baleno https://youtu.be/bx0msjY24xM?t=19 , 8th March 2022,maruti-baleno,Kannur,"2,441",673,Electric Motor/Battery,Positive
73, vineetklkrn , 21:01 ,Newbie," Quote: Originally Posted by buntee90 I am surprised you found Honda City CVT for enthusiasts. It a smooth transmission no doubt, but it takes its sweet time to overtake on the highways. Honda City provides much more power in a quick time than what Dzire offered. Which is indeed the reason for finding it better while overtaking. But still Dzire AMT wasn't overtaking friendly. Atleast I used to struggle.", 8th March 2022,maruti-baleno,BENGALURU,24,94,Electric Motor/Battery,Positive
74, Dr.Naren , 23:31 ,Distinguished - BHPian," Quote: Originally Posted by Vid6639 The Jeep compass had an entirely new interior, mild exterior changes, revised suspension and a host of new features but was still a facelift. Obviously, it's just a facelift . Quote: Maruti has definitely done a host of changes to the new Baleno but it's definitely just an improved V2.0 more than a new generation. I fail to understand how it is a facelift or just an improved V2.0 when body shell, floor panel etc is different. Not to forget the additional reinforcements too. If it's just a facelift, it should be easy to swap the new parts and convert the old Baleno into new..But No, not possible Autocar review has explained it very well. Quote: The reason the new Maruti Suzuki Baleno looks a lot like the old Maruti Baleno, says the team that developed it (at a not inconsiderable cost of Rs 1,150 crore), is that they wanted people to recognise it as nothing but a Baleno. They certainly achieved that and then some, because it looks perhaps a little too much like the car it replaces, to the point that many might mistake it for a mere facelift. That couldn’t be further from the truth though, as this is a brand-new model from the grounds up, with entirely different body panels, a completely new interior, improved safety and lots more equipment. In short, it’s way more than meets the eye. https://www.autocarindia.com/car-rev...the-eye-423623", 8th March 2022,maruti-baleno,Bangalore,"5,102","16,912",Interior/Instrument Panel/Material Quality (broken or difficult to use),Very Positive
75, romeomidhun , 00:19 ,BANNED," Quote: Originally Posted by Dr.Naren I fail to understand how it is a facelift or just an improved V2.0... +1. Hi Nren, I assume you still own a Baleno. Please do a thorough test drive, and post a comparison of the drive, build etc with the old Baleno - unbiased, and unprejudiced. That will be very helpful for many. Please.", 9th March 2022,maruti-baleno,Chennai,"3,282","4,875",Electric Motor/Battery,Very Positive
76, techspark , 18:52 ,BHPian,Is there a slight chance Maruti will offer a sunroof as an option in the future? It’s really a bummer when most other cars in this segment have it, 9th March 2022,maruti-baleno,Mumbai,119,134,Electric Motor/Battery,Negative
77, romeomidhun , 19:40 ,BANNED," Quote: Originally Posted by techspark Is there a slight chance Maruti will offer a sunroof as an option in the future? It’s really a bummer when most other cars in this segment have it Less chance for that. Somewhere I heard that the shape of the roof is somewhat not suited to incorporate sunroof, though I didn't exactly get it, and may be a ploy by sales team to fool the ignorant customers. Another reason may be crash-worthiness. As Maruti is trying to get a higher score in NCAP tests, a sunroof on a small car MAY BE a spoiler. But a sunroof is coming in Brezza.", 9th March 2022,maruti-baleno,Chennai,"3,282","4,875",Climate Control - Heating & Cooling (broken or difficult to use),Negative
78, techspark , 20:02 ,BHPian," Quote: Originally Posted by romeomidhun Less chance for that. Somewhere I heard that the shape of the roof is somewhat not suited to incorporate sunroof, though I didn't exactly get it, and may be a ploy by sales team to fool the ignorant customers. Another reason may be crash-worthiness. As Maruti is trying to get a higher score in NCAP tests, a sunroof on a small car MAY BE a spoiler. But a sunroof is coming in Brezza. If engineered properly I dont think having a sunroof will negatively impact the safety of a vehicle so I think these are just tricks to fool the customers but yea the baleno does have a curved roof so I guess putting a sunroof meant redesigning the roof and that would have affected the entire structure of the vehicle and increased costs for them so I feel thats the reason they skipped it.", 9th March 2022,maruti-baleno,Mumbai,119,134,Climate Control - Heating & Cooling (broken or difficult to use),Negative
79, xodus99 , 22:00 ,Newbie,"I was looking to buy the Ignis Delta and customize it, then chose a Swift ZXi for its bigger size and better performance.. The Nexa guy asked me to look at the Baleno. I had an opportunity to take a short TD and here are my observations: It feels like a premium, laid-back car. The clutch was superbly light, and the gear shifting experience was good. I had a very short TD because of the traffic situation in Thane, but I didn't have to work the gear box much - there is decent pick up even at 10-12 kmph on 3rd gear and the engine seemed decently relaxed when pulling. I felt the turning radius was large in the two U-turns that I did - but I would love to hear other bhpians share their views here. The steering is very electric and didn't give me that feedback like the Swift or Ignis did, but it was doing its job well, and Suzuki seems to have finally found the solution to the steering return issue. I didn't get a chance to drive this at speeds more than 55 owing to the traffic. The engine packs a punch, but is more suited for sedate drivers, i.e, me :-P If you are a light footer like me, I think you will like this car and is definitely not for enthusiasts. I have experience driving an 2016 i20 (My parent's car) and I felt the performance of this engine is better than the i20. I am considering getting the Baleno Zeta - I still haven't made up my mind.", 9th March 2022,maruti-baleno,Mumbai,14,16,Climate Control - Heating & Cooling (broken or difficult to use),Very Positive
80, Carma2017 , 08:02 ,BHPian," Quote: Originally Posted by techspark Is there a slight chance Maruti will offer a sunroof as an option in the future? Its really a bummer when most other cars in this segment have it The addition of Sun Roof is a non starter for J OEMs due to various reasons. 1) To give Sun Roof in a given platform, the vehicle height has to be raised to ensure enough head room internally. In Japan, since there is absolutely no demand for Sun Roofs, Suzuki has not developed it's platforms for the same. It is doable for tall boy cars however which are inherently space centric. 2) A raised height card naturally increases drag and reduces FE. In Japan, the absolute focus is on FE and space, especially for Suzuki. Basically as per Japanese thinking, as I understand, Sun Roof is not a requirement for India where there is plenty of Sun available. Of course it's a feel good item but trade-off in FE is not worth it.The Indian usage context of leaning out through Sun Roof is alien to them.", 10th March 2022,maruti-baleno,Delhi,668,"2,536",Climate Control - Heating & Cooling (broken or difficult to use),Negative
81, sumeethaldankar , 21:05 ,Senior - BHPian,For the manual mode for AGS do we have let off the gas while shifting or we can continue holding the gas pedal while moving to another gear? Also does the MID display which gear it is in?, 10th March 2022,maruti-baleno,Mumbai,"3,928","3,301",Squeaks/Rattles - Water Leaks - Wind/Road Noise,Neutral
82, hydraulicsteer , 21:17 ,BHPian,"Most of the Baleno’s i see on road, there are always these small dings on the round contours of both the doors. These dings are more prominent on the darker colours and make the overall car look terrible.Hope Maruti took note of this from the earlier generation and made the required changes.", 13th March 2022,maruti-baleno,Ghaziabad,211,583,"Engine, Fuel System and Exhaust",Positive
83, abhi_ank , 13:05 ,BHPian,"Went to see the Baleno a few days ago. Already have the older generation which, aside from the laughably poor build quality, is a superb all rounder. Was planning to upgrade to the new one if the build quality had improved considerably. The color looks good. The interiors have improved visually, although the quality of the plastics is still underwhelming. The build quality is still quite poor IMO. This was the biggest disappointment for me. The doors are light, almost no heft whatsoever. No thud, more like a plasticky thunk. The bonet was always alright in the older generation too. The same is the case with this one as well. Heavy bookings from what the SA told me. The beige color looks weird in person. The blue and silver shine. To conclude, no reason to upgrade then for mw. The car will do well and is superb for the city. Anything above 60 and out on the highways is however, a clear danger. Choose well. Drive safe. Abhi.", 14th March 2022,maruti-baleno,kolkata,71,183,"Brakes, Wheels or Tires",Very Positive
84, Dieselritzer , 12:21 ,BHPian,"hi, the new Baleno gets bigger better brakes, can these be fitted to earlier version cars?", 17th March 2022,maruti-baleno,Mumbai,582,"1,410","Engine, Fuel System and Exhaust",Positive
85, Aaditto , 04:22 ,BHPian,"I have been trying to make up my mind about which car to buy, for a couple of months now. In fact, I started a thread on the ""What Car?"" sub-forum, seeking help from T-BHP experts, to try and zero in on a 'dream car' for myself. On that thread (Middle-aged middle-class man seeking help in buying his 1st & last car) [now closed] people poured in with some amazing insights and guidance - which has helped me substantially. Towards the end of that exercise, I mentioned that I was hoping to get a TD for the New Baleno, sometime soon... And responding to that, @Kosfactor mentioned (Middle-aged middle-class man seeking help in buying his 1st & last car) - Quote: Since you are onto a car hunt, Let us know what you think of the new Baleno after a test drive, K series is the last good NA small petrol engine - which also happens to be fitted to an appropriate car. I finally got that TD - where I live and work - in a rural area within close proximity to a highway-connector. So, here's my two-bits on the new avatar ~ Some points that worried me, before the TD:-A lowish GC (170 mm) Issue reported by a friend regarding the front bumper fouling too often with high speed-breakers (in the outgoing model of the Baleno) Maruti's invariable inability to get the aesthetics of a car right (I am an artist by training - and I know for a fact that aesthetics is really about very well defined calculations, as opposed to a common belief that it is a matter of subjective taste) The fact that the outgoing model had such dismal NCAP ratings Some hoped-for improvements that I was looking forward to, before the TD:-In the photos, the new avatar looked really sorted - in the 'looks' department The reported tweaking of the suspension as well as the transmission - addressing some of the known issues with the older version The report that Maruti had in fact put in extra focus on safety with the new avatar - 6 airbags (a major point of attraction for me) & heavier sheet-metal The resultant extra kerb weight - which should logically add stability to the vehicle The already well-tested and refined 1.2 lt. K series engine getting a Dual-Jet injection system - which would hopefully add to the driveability My feelings - after the TD:- FOCUS ~ Low GC / Problem with front bumper vs high speed-breakers / Differently tuned suspension & Transmission improvements I started the TD by taking the car over a metalled village road, with lots of 'local' speed-breakers - which leads to a pretty nasty dirt-road - going through a reserve forest, and emerging on to a highway-connector. In the initial part of that track, my speeds varied between 30 - 50 Kmph. And once on the dirt track, it was curtailed to about 20 - 30 Kmph.The transmission seemed just perfect! Light clutch with short travel - and the customary smoothness of well-slotted Maruti gear-shifts. I'd say it was amongst the best I have handled from Maruti during my recent TDs. Even when I threw the car into 4th/ 5th gear at low speeds (20-30 kmph), there was no apparent discomfort - though the gear-shift indicator did keep reminding me that I wasn't driving in the optimum gear! So was the suspension - remarkably good! No problem going over multiple speed-breakers - even at a brisk speed. On the dirt track however, I had to be more cautious. Although, once the speed was lowered, the car handled the nasty potholes much better that what I expected. Towards the end, I deliberately took the car over a series of three really high local speed-breakers - and could not see any reason for worry, regarding the low bumper-lip reported by my friend. FOCUS ~ Looks / Comfort / SafetyThis is probably the first time that Maruti has got the exterior aesthetics to be near-perfect! From every angle, the car looks really well balanced and smart. The only 'flaw' I could find was the 'dot' lights lingering on from the older version, within the tail lamp assembly (the break lights). Even though they have reduced the number of those 'dots' - which went all around in a half circle earlier - they have chosen to linger on with them all the same. That, for me, has always been the most incongruous part of the Baleno's design! It brings on a completely different design-language, which does not gel with the rest of the car. The interior is just as smart. Not overdone - but quite plush. The seating position for the driver was excellent - and they have added the height adjusting mechanism. I thought the i20 (which I TD'd a few days back) lags behind in that department - the new Baleno seemed to give me a much better view - and it felt less slunk-in. The second-row leg room seemed really extended - it looked even more that the S-Cross to me! However, as a result the boot space has been reduced. I personally did not see the point of the compromise - but then, I am not a tall man. The seats seemed nice too - with prominent support from various angles. Though they did seem a bit too soft to me - and I wondered how a long drive would feel in them. I did quite a bit of Finger-NCAP testing - all around the vehicle. The the heavier sheet metal was quite apparent. The bonnet hood was not flimsy either. And inside the bonnet there was ample space (it could have easily accommodated a larger engine), with nicely organised components. The engine guard down below was also a reassuring sight. FOCUS ~ Driveability / Powertrain / Dual Jet effect / StabilityFor the first part of my TD the car drove beautifully. The usual progressive and smooth Maruti power delivery - almost noiseless refinement - peppy pick up. But once I emerged on to the highway connector - I was remarkably disappointed! I have recently TD'd the Ignis - with the same 1.2, and without the dual-jet. That was a far superior drive - above 60 kmph. The baleno, with it's added weight, was just outright sluggish. Even with a downshift to 4th gear, at speeds around 60-80 kph, the car was still struggling to overtake trucks in front. I am a light-footed driver. But even when I revved the engine, in frustration, I did not find the power that I expected. And the most disappointing part was the severe body roll and lack of stability - when I did a few quick swivels on the steering, at higher speeds. All that added weight notwithstanding, the car seemed really skittish and not at all planted, in spite of it's rather wide wheel track! In fact, I felt more confident with the Ignis in that department, compared to the heavier, lower and larger Baleno. The steering itself, however, displayed much better centring, compared to any of the other Marutis I have driven lately. MY TAKE-HOME ~The new Baleno is a great looking car It's a worthy package for the 'premium' mnemonic It is a competent city vehicle It's no where near as good for highway travel I had read a report somewhere (not sure if it was here on T-BHP), before the launch of the New Baleno, that there was a possibility that Maruti might bring on the 1.5 Lt. K series engine (S-Cross/ Brezza) - maybe as an option - in the Baleno. I really wished they had done that! My sense was that it would have made this car a much better package. It's not for me! ", 18th March 2022,maruti-baleno,Kolkata,52,188,Features/Controls/Displays (broken or difficult to use),Very Positive
86, volkman10 , 08:12 ,Distinguished - BHPian,Maruti Suzuki Baleno CNG launching soon! Link, 18th March 2022,maruti-baleno,--,"23,203","67,087",Features/Controls/Displays (broken or difficult to use),Neutral
87, swageo , 19:25 ,BANNED,"I took a test drive on AMT today. Its much much better than Nexon AMT. Not much of head nod. Hill hold is very decent ( 3 to 4 sec before rolling back ). Overall I felt good. I am contemplating this against magnite turbo CVT. Turbo certainly show off its power. Nothing much to talk about Baleno 1.2 NA motor, its just adequate for normal drives. But maruti after sale is a big boon compare to Nissan. Unknown NACP crash test rating of Baleno is what holding me against it.. Can't believe it can move from zero to five by just a facelift.", 19th March 2022,maruti-baleno,Bangalore,323,31,"Brakes, Wheels or Tires",Positive
88, blitz_nomad , 12:00 ,BHPian,"Swageo, Quote: Originally Posted by swageo I took a test drive on AMT today. Its much much better than Nexon AMT. Not much of head nod. Hill hold is very decent ( 3 to 4 sec before rolling back ). Overall I felt good. I noticed you are from B'lore. Which dealer did you get the Baleno AGS for TD from? Most of the dealers I'm calling seem to be saying they don't have the car yet. In fact, Kataria Motors was telling me that the AGS is unlikely to be ready for TD this entire month. Aaditto, Thanks for the detailed review. Was a little surprised to see this: Quote: Originally Posted by Aaditto But once I emerged on to the highway connector - I was remarkably disappointed! I have recently TD'd the Ignis - with the same 1.2, and without the dual-jet. That was a far superior drive - above 60 kmph. The baleno, with it's added weight, was just outright sluggish. Even with a downshift to 4th gear, at speeds around 60-80 kph, the car was still struggling to overtake trucks in front. I am a light-footed driver. But even when I revved the engine, in frustration, I did not find the power that I expected. The official review had this to say: Quote: Once the roads open up and you floor the accelerator, thats where the K-Series engine shines. Being a 4-cylinder unit, it is smooth and loves to be revved to redline. The only downer is that the mid-range could have been stronger. Maybe nowadays, we are just used to the surge of power we get with turbocharged petrols. Outright performance is good and engine excels when it is being pushed hard. Putting these two together: your experience (not happy with highway performance) while the bhp review says it shines there when you floor that accelerator and revv it to the red - I'm wondering if this is an engine mainly for the revv happy in the highway, while giving trouble to sedate drivers. I'm a sedate driver (generally at 80 kmph in highways), light footed, I shy away from revving the engine - do you think, the issues you faced are likely to bother me too? Would love to know your views.", 20th March 2022,maruti-baleno,Bangalore,63,138,"Brakes, Wheels or Tires",Very Positive
89, swageo , 12:46 ,BANNED," Quote: Originally Posted by blitz_nomad Swageo, I noticed you are from B'lore. Which dealer did you get the Baleno AGS for TD from? Most of the dealers I'm calling seem to be saying they don't have the car yet. In fact, Kataria Motors was telling me that the AGS is unlikely to be ready for TD this entire month. Nexa showroom in Sarjapore Road. They are not allowed to come take vehicle to home.. So you have to stop by", 20th March 2022,maruti-baleno,Bangalore,323,31,"Brakes, Wheels or Tires",Neutral
90, Gupts007 , 16:02 ,BHPian,"Just came back after test driving the AMT Baleno. For sedate driving... The gear shifts though slightly noticeable aren't going to bother... Yes you will feel the shifts as you would feel even in a manual driven by someone whose clutch release and gear shift are less than perfect.... The kickdown is bad though... Lag is very noticeable there as you want an immediate move but it will disappoint.. Then lag and the jerk is in your face.... However once it chooses the gear it will go all the way to the red line where it will shift up. For this reason urgent overtaking will be an issue. I had booked the Automatic in the early days when they had just started talking booking unofficially because I didn't want to wait if I decided to buy, I wanted to have it asap. Now I'm in a bit of a dilemma. Whether to wait for the Brezza or just bite the bullet and get the AMT Baleno. For spirited driving this AMT will remind you on each shift that it's an AMT. For regular city use the shifts are noticeable but only just. In Chandigarh they've installed 2500 cameras on the roads to keep a check on speed and other violations so spirited driving is technically non existent now. So practically the AMT shouldn't bother. One big negative is that it does not have a P mode and the vehicle is only going to be held by the hand brake when parked. As we all know after a while and repeated use the hand brake ability to hold is degraded for the vehicle particularly on a slope. I tried stopping the engine in D and then pushed the car to see if it will move or hold. It moved so that's not an option. I don't know if that's a limitation of an AMT...P mode not being available but yeah .. That's an issue i think. The front seats are supremely comfortable and large but lack support cuz they are so soft and no lumbar support is available for long drives comfort. The doors though are very heavy compared to the previous Baleno which I own. It's night and day difference I could tell straightaway. HUD I thought was a gimmick but after driving with it I feel it's quite handy. Even more so with the gazillion speed cameras in action now in town.", 20th March 2022,maruti-baleno,Chandigarh,185,305,"Brakes, Wheels or Tires",Very Positive
91, blitz_nomad , 09:50 ,BHPian,"@Gupts007, Thanks for the feedback. I was also, pleasantly surprised by the HUD. Going for TD in the MT version, before the ride, I thought Maruti was really overdoing it with this level of bling. It's not like I'm Tom Cruise in Top Gun trying to fly a supersonic jet. My thinking was this could have totally been avoided passing on the savings in cost. But then when I took the ride, I found myself looking at the HUD, reluctant to peek at the instrument cluster. I guess the instrument cluster being very busy compared to the neat HUD, leads to this. Just having the RPM and speed standout like that without any clutter was helpful. Wished it also displayed the current gear. (Helpful for new drivers). Quote: Originally Posted by Gupts007 The kickdown is bad though... Lag is very noticeable there as you want an immediate move but it will disappoint.. Then lag and the jerk is in your face.... However once it chooses the gear it will go all the way to the red line where it will shift up. For this reason urgent overtaking will be an issue. .... For spirited driving this AMT will remind you on each shift that it's an AMT. Did you try the manual mode? If so can you share your feedback on the same. Quote: Originally Posted by Gupts007 The doors though are very heavy compared to the previous Baleno which I own. It's night and day difference I could tell straightaway. Thanks. This is very good to know, coming from a previous Baleno owner.", 21st March 2022,maruti-baleno,Bangalore,63,138,Climate Control - Heating & Cooling (broken or difficult to use),Very Positive
92, PreludeSH , 10:14 ,BHPian,I am looking for a city car and will be test driving Baleno probably this week. Yesterday I was thinking if AMT kick up/down would be similar to driving a manual sometimes. Was thinking it would be good and will not miss manual much I find the engine refinement of the previous Baleno very good and love petrols now a days. I have only one petrol car in my garage and that is an A star which is not that refined., 21st March 2022,maruti-baleno,Bengaluru,554,"1,188","Brakes, Wheels or Tires",Very Positive
93, Gupts007 , 10:30 ,BHPian," Quote: Originally Posted by blitz_nomad @Gupts007, Did you try the manual mode? If so can you share your feedback on the same. Yeah sure I did try the manual shift in the AGS - tell you the truth the gearbox performs better than my expectations as I went in with a really negative mind which was partially due to the psychological impact that AGS is supposed to be inferior to a TC and also due to the all around negative reviews of the AGS even for this new Baleno. The manual shifts were quick and the beauty is that it doesn't upshift even as it holds the redline. I think this would come in handy when driving on the hills. I really wish I could take a TD around in a hilly terrain because that will test the AGS and highlight its shortcomings even more. I might be able to get another TD today as my TD yesterday didn't last long enough due to very little fuel in the TD vehicle. The SA said that he might swing by with the TD vehicle to my home at some point . Will update here as this time I will go for a longer spin.", 21st March 2022,maruti-baleno,Chandigarh,185,305,Climate Control - Heating & Cooling (broken or difficult to use),Very Positive
94, Aaditto , 13:31 ,BHPian," Quote: Originally Posted by blitz_nomad your experience (not happy with highway performance) while the bhp review says it shines there when you floor that accelerator and revv it to the red - Yeah, @blitz_nomad - I was just as surprised myself! I had read the official review before taking the TD - and I was therefore expecting a different experience. However, I guess there are a number of factors that might have caused this difference - between my expectation based on the review and what I got from the car itself ~The TD vehicle may have had substantially low tire pressure (I thought it did - and asked the same off the RM - who glibly denied it!) Being a brand new vehicle, it has obviously not been broken-in. And some previous driver(s) may have driven it incorrectly - long enough for the engine to have suffered some sort of tuning/ tappet adjustment disruption (I am guessing that this can also happen with an engine that has a fuel injection system - just as it does with a carburetted one. I have seen it happen with all our old cars. But I have never owned a vehicle with a fuel injection system, so I have no real knowledge there.) I was doing the TD on a highway-connector - not on an actual highway. And, I was doing it in the late-morning, rather than the mid-afternoon, which I prefer. So, there was quite a bit of traffic, which prevented me from achieving a smooth run at fast speeds. What I was experiencing, therefore, was most probably the 'mid-range lag' - which even the official review mentions explicitly. However, my primary disappointment with the car - between 60 to 90 kmph - was the lack of stability I felt, more than the engine response (which too was disappointing). The car did not feel planted enough, given my expectation based on it's wide wheel-track and added kerb weight. Also, the steering remained just as light as it was at city-speeds, while I would have liked it to weigh-up further at 90 kmph. Quote: Originally Posted by blitz_nomad I'm wondering if this is an engine mainly for the revv happy in the highway, while giving trouble to sedate drivers. I'm a sedate driver (generally at 80 kmph in highways), light footed, I shy away from revving the engine - do you think, the issues you faced are likely to bother me too? Would love to know your views. I don't know whether my driving style is what is known as 'sedate', or not. My standard highway-speed, on my 1993 M800, is between 90 - 110 kmph. That car, even with it's insignificantly small engine-power, always has enough juice left for a quick overtake - without having to floor the pedal (and very rarely asking for a down-shift). And I am always doing quick overtakes, while driving in super-congested Kolkata (having a very small car helps too). I hate cruising behind sluggish drivers in city traffic. But I will never redline an engine. I am extremely light-footed - I drive with just my toes on the A-pedal. The only time I might have to floor the pedal on my M800 is if I need to do a sudden overtake at speeds above 70-80 kmph, and I don't want to down-shift. IMHO the way a car moves has as much do to with how it's momentum is being handled by the driver, as it does with what kind of power the engine is providing. The other very important factor - in that department - is the Nm/ Kg ratio. And that's where the Ignis gets an advantage. Both cars have the same engine - with a max torque of 113 Nm. But the Ignis is 90 Kgs lighter. And it has very different dynamics too. Which, as I said in my original feedback, suites my driving style better, compared to the new Baleno. Even though I did not get the scope to take the car up to 100 kmph, I did manage to cross 90 a few times. But at that speed, I personally did not find enough feedback from the engine to inspire trust/ hope! Unlike the S-Cross, which I have recently TD'd on the same road, and similarly experienced it's frustrating mid-range lag. But with that car, as soon as I touched 90, I could feel in my gut that just a little more momentum - a gentle nudge on the gas - and it would render. And it does! There's a new found surge of energy once you let the S-Cross 1.4 lt engine glide smoothly beyond 90 kmph, without pushing it. I did not feel that the Baleno had such a pleasant surprise waiting around the corner! But then, to be fair, the car did not get the scope to prove me wrong. That lack of 'surprise' is what prompted me to 'yearn' for the 1.4 lt K series - on this otherwise-yummy Baleno! However, since you mention that you are - Quote: a sedate driver (generally at 80 kmph in highways), light footed, I shy away from revving the engine - And if you enjoy the car during a TD... I would say you should go for it! As I mentioned in my feedback earlier, even though the powertrain/ response of the car was not really my cup of tea - I totally love everything else about it!", 21st March 2022,maruti-baleno,Kolkata,52,188,"Brakes, Wheels or Tires",Very Positive
95, Venkatesh , 11:12 ,Senior - BHPian,Maruti has received over 50k bookings for the new Baleno. Link , 22nd March 2022,maruti-baleno,Hyderabad,"8,187","43,160",All-Wheel/4-Wheel Drive,Neutral
96, swageo , 11:24 ,BANNED,"Any review on highway handling, breaking ?.. Couldn't locate anything yet", 22nd March 2022,maruti-baleno,Bangalore,323,31,All-Wheel/4-Wheel Drive,Neutral
97, Dry Ice , 11:57 ,Distinguished - BHPian," Quote: Originally Posted by swageo Any review on highway handling, breaking ?.. Couldn't locate anything yet Breaking - Well need to wait for GNCAP results for that.", 22nd March 2022,maruti-baleno,--,"3,549","7,227","Engine, Fuel System and Exhaust",Neutral
98, Gupts007 , 12:23 ,BHPian," Quote: Originally Posted by swageo Any review on highway handling, breaking ?.. Couldn't locate anything yet I remember seeing the review by Faisal Khan - on YouTube - and there he said twice - that brakes didn't inspire any confidence.", 22nd March 2022,maruti-baleno,Chandigarh,185,305,Features/Controls/Displays (broken or difficult to use),Very Negative
99, swageo , 22:50 ,BANNED," Quote: Originally Posted by Gupts007 I remember seeing the review by Faisal Khan - on YouTube - and there he said twice - that brakes didn't inspire any confidence. Thanks.. I saw that video and observation on hard breaking.. Then, I went ahead and checked his video on magnite, in which he was complaining about poor steering at high speed I guess Altroz score better on both these, but dont have turbo + AT yet..", 22nd March 2022,maruti-baleno,Bangalore,323,31,"Engine, Fuel System and Exhaust",Very Negative
100, volkman10 , 07:57 ,Distinguished - BHPian,"As the NEW Baleno crosses 50+k bookings , here are some facts and figures: - Sixty percent new Baleno bookings for six-airbag variants - Buyers opting for the higher-spec Zeta and Alpha trims - 20 percent of customers have opted for the automatic AMT-equipped trims of the car. - CNG Variant launching soon as demand for an affordable fuel option amidst skyrocketing petrol prices. Link", 23rd March 2022,maruti-baleno,--,"23,203","67,087","Steering, Handling or Ride",Negative
101, romeomidhun , 08:36 ,BANNED," Quote: Originally Posted by volkman10 - Sixty percent new Baleno bookings for six-airbag variants - Buyers opting for the higher-spec Zeta and Alpha trims This should give ample evidence for the Maruti think tanks that nowadays even Maruti customers are looking for added safety and features, and confidence to introduce higher-end models and cars. Remember those days when there were bare bone models to keep the ""starting price"" as low as possible, and top end models without automatic transmission to keep the ""ending price"" in check.", 23rd March 2022,maruti-baleno,Chennai,"3,282","4,875","Brakes, Wheels or Tires",Very Positive
102, buzzy_boy , 15:12 ,BHPian," Quote: Originally Posted by Gupts007 Now I'm in a bit of a dilemma. Whether to wait for the Brezza or just bite the bullet and get the AMT Baleno. I am in a similar situation. However, i have two points of difference: if the Brezza comes with the 6 speed auto as reported, I believe that the mid spec variant would be priced north of 10 Lakhs, and I don't have that budget. Two, I'm okay with Baleno's manual gearbox - which is seriously good. I found it easy to use the AMT in the manual mode, and if you treat it as a manual without clutch - eg: manually prep the vehicle for overtakes without relying on kick-downs, you may find it acceptable. It is in a different league compared to the Punch AMT for example - which is shockingly slow even in the manual mode. However, AMTs are a relatively new technology, and even in our forums there are instances with costly repair bills down the line. Hence if I were you, I would either buy the manual Baleno, or else wait for the Brezza.", 25th March 2022,maruti-baleno,Chennai,276,"1,516",Climate Control - Heating & Cooling (broken or difficult to use),Very Positive
103, Vignesh Vee , 18:56 ,BHPian," Quote: Originally Posted by Gupts007 I remember seeing the review by Faisal Khan - on YouTube - and there he said twice - that brakes didn't inspire any confidence. I saw his review, braking hard on uneven sand surfaces and telling that braking is not good. New Baleno comes with a 14-inch disc as compared to the previous 13-inch and upgraded caliper with more contact patch, rear brake drums are also bigger. A significant improvement in the braking department.", 25th March 2022,maruti-baleno,India,56,451,"Brakes, Wheels or Tires",Very Negative
104, romeomidhun , 19:49 ,BANNED," Quote: Originally Posted by Gupts007 I remember seeing the review by Faisal Khan - on YouTube - and there he said twice - that brakes didn't inspire any confidence. Better not to give ear to his kind of idiotic show-off reviews - where he tests an off-road-specific car like Jimny for a 0-100 drag race and saying the engine has no power, and write-off the car not even taking the car to an off-road surface. Better stick to the Team-BHP kind of practical reviews.", 25th March 2022,maruti-baleno,Chennai,"3,282","4,875","Engine, Fuel System and Exhaust",Very Negative
