,name,time,brand,post,date,car name,location,posted,thanked
124, AMG Power , 07:03 ,Senior - BHPian," Quote: Originally Posted by psbali I am even more surprised to learn that one needs to shell out 13 lacs to get the top end variant for such a small looking car. If people took buying decisions by only looking at the size there would be no need for detailed reviews covering engines, gearboxes, suspension, ride, handling and features. The review only needs to say ""It's big, go buy it."" It is this mindset that has led to manufacturers treating the Indian market the way they do - Audi putting in a 1.4 TSI engine in an A4 is a classic case in point.", 8th November 2020,hyundai-grand-i20,BLR,"1,044","6,935"
125, psbali , 08:30 ,BHPian," Quote: Originally Posted by AMG Power If people took buying decisions by only looking at the size there would be no need for detailed reviews covering engines, gearboxes, suspension, ride, handling and features. The review only needs to say ""It's big, go buy it."" It is this mindset that has led to manufacturers treating the Indian market the way they do - Audi putting in a 1.4 TSI engine in an A4 is a classic case in point. That's precisely why I didn't compare it with something like nexon or ecosport etc and compared it to its newly launched sibling. A lot of people would find more value in the sonet as all gearboxes, transmission, engines etc are the same. Unless hyundai is planning something even special for i20 which will be unavailable in venue, sonet, creta and seltos. Here the comparison is between Apple and bada apple.", 8th November 2020,hyundai-grand-i20,PNQ,315,358
126, padmrajravi , 12:27 ,Senior - BHPian,"It looks like Hyundai is gradually positioning themselves as a slightly premium offering compared to Kia. If you want a cheap Hyundai, buy a Kia. If you want a Kia with the probability of finding a service centre almost everywhere you go, pay slighly higher prices and buy an Hyundai. After all cars are the same and there should be some premium for buying the same car from a brand who has done the grunt work in India for two decades now. They may have plans to bring Rio to India to compete with Baleno and Altroz.", 8th November 2020,hyundai-grand-i20,Kozhikode,"1,218","5,476"
127, CrAzY dRiVeR , 14:19 ,Team-BHP Support,"Saw two new i20s on the roads today, one grey and black. As against pictures - I really did like how it looks from the rear! Those Z shaped tail lamps add to the looks and doesn't look out of place as seen in most pics. Black might just be the best colour for this car. Hyundai - Kia really doesn't waste time getting cars on the road soon after launch. I've seen the Sonet almost a dozen times already, and the new Creta is everywhere. In contrast - seen only two 5th gen City till date, and the less said about the Thar - the better.", 8th November 2020,hyundai-grand-i20,Bangalore,"17,111","73,249"
128, kamilharis , 15:44 ,BHPian,"Typical Hyundai formula is here again:Nice Interiors - Check Love or hate exteriors - Check Feature list - Check No Crash Test - Check New update with reduced kerb weight - Check Atrocious / Disastrous pricing - Check Way to go TATA. Now you have enough space to play with the pricing, bring in all the combinations soon and spoil the TRICK!", 8th November 2020,hyundai-grand-i20,Saudi/Kerala,645,"2,222"
129, YashD , 16:22 ,BHPian,"I am not able to understand the hue and cry about the i20's pricing on Team BHP. Yes! The 1.0 GDi is priced on the higher side but where are those people who wanted a ""Performance Hot Hatch"" in the mainstream market by a mass Manufacturer? Hyundai is finally providing you that with the specs matching almost the Thai Spec Honda City Turbo and one expects them to not price it on the higher side? The 1.2 DSG Polo was retailing around 11 Lakhs with lack of space and a platform developed years ago and people are still fine buying a 11 Year old car but not an i20? The reviews aren't out hence I am not going to comment on the handling but seeing the engineering finesse in Seltos and the likes, I am expecting a much more matured setup in the way the i20 Turbos is going to handle, no way a German but definitely a lot better. Furthermore, people quoting it to be in the range of 13-14 Lakhs is not the Manufacturer's fault, it's your state government which wants to cash in on here. The 1.0 GDi is anyway not a mainstream engine, Hyundai will continue to see the volume in 1.2 MT & iVT which isn't too expensive compared to Elite, along with the diesel which at around 10.5 for Asta (O) ain't too bad seeing how Nexon and Altroz diesel are priced. For the first time, a mass Manufacturer has entered the scene all guns blazing providing something for the enthusiasts and here we see so many just bashing the brand left right and centre. I am in no way biased towards Hyundai or anything like that but I appreciate a brand's move which was unexpected. No other manufacturers dared to do this! Heck, consumers are still crying for Honda to plonk in the 1.5 i-vtec in WRV & Jazz, Baleno RS is dead for good, Ford never attempted a powerful powertrains even after being a driver's car. Skoda discontinued Fabia 1.6 ages ago, Polo is the only option today for auto enthusiasts which can be called a jack of all but it has it's own set of flaws the major being it's the same car being sold since 2009. Tata launched the Altroz with a 1.2 3 Cylinder engine! I am really not getting the logic here that just because HMIL is trying to create a niche it's being bashed up?", 8th November 2020,hyundai-grand-i20,Kolkata,555,"1,029"
130, John316_WRC , 16:56 ,BHPian," Quote: Originally Posted by YashD The 1.2 DSG Polo was retailing around 11 Lakhs with lack of space and a platform developed years ago and people are still fine buying a 11 Year old car but not an i20? Even today the polo will handle better than the new i20, and will have better steering. Quote: Originally Posted by YashD Ford never attempted a powerful powertrains even after being a driver's car. Wow, I don't understand what you're trying to say here, the 1.5Tdci is the diesel enthusiasts choice!! Quote: Originally Posted by YashD Tata launched the Altroz with a 1.2 3 Cylinder engine! I agree with you on this. Quote: Originally Posted by YashD I am really not getting the logic here that just because HMIL is trying to create a niche it's being bashed up? No one is bashing Hyundai without reason. Top end prices simply don't make anymore sense! Logic is simple, please read my post here where I've compared the diesel variants with other cars here. https://www.team-bhp.com/forum/india...ml#post4924988 Also safety concerns are still up in the air. For the sake of the i20, I hope it can atleast get 4 stars on the GNCAP ratings.", 8th November 2020,hyundai-grand-i20,DXB-DEL-CTC,218,"1,230"
131, drpudhi , 17:50 ,BHPian," Quote: Originally Posted by YashD I am not able to understand the hue and cry about the i20's pricing on Team BHP. Yes! The 1.0 GDi is priced on the higher side but where are those people who wanted a ""Performance Hot Hatch"" in the mainstream market by a mass Manufacturer? I think you'll start to understand it if you compare it with the segment. We are talking about a 2-2.5 lakh premium on road compared to a similar 1.0 TSI Polo for what, a new platform (not necessarily superior), little more space and a sunroof ? Also, remember the true hot hatch, the Abarth was available for 9.9 L not long before. One more thing is even if we compare the NA engines, the Asta(O) has jumped more than 1 L in price compared to a year back for basically a new design and a sunroof.", 8th November 2020,hyundai-grand-i20,Kovai,375,541
132, dark.knight , 18:51 ,Distinguished - BHPian,"I'm trying to be as bipartisan as possible, but in a launch thread that has become overwhelmingly negative and about just ripping apart the brand for the pricing aspect, I have only two questions to ask : 1) How many of you were/are planning to buy the i20 and stopped the plan after hearing the pricing? If so, why not the other ""VFM"" alternatives like Ecosport/Figo/Polo GT TSi and perhaps the most loved car of all time, the Altroz? The fact that so many are lamenting the pricing shows that either they loved the car and they are angry about the pricing, or they simply want to trash the model before its even up for test-drives. 2) Have you personally inspected the i20, before coming to conclusions of size, interior room, build quality, music system, feel good quality etc? As I've said before, and I've said this with full respect to the other brands and what they deliver in terms of safety/value/driving dynamics etc, do NOT expect Hyundai to drive like a German (people like me do not want stone hard suspensions), or to have gearbox tuning like GT TSi (which is well calibrated and impressive to say the least) or have certified safety ratings (it hasn't been done until now, why keep crying about it?), the fact of the matter is, one should buy a car or brand they like, whether its TATA, or VW or Maruti, but pulling up Hyundai for not having the safety of TATA, driving dynamics of VW or FE of Maruti is plain silly to say the least. As far as Indian NCAP goes, lets not forget even VW and Skoda haven't sent their models for local crash tests yet, not indicating that they're poor as a result but they are uncertified, much like Hyundai. Yes there is a big question mark in the braking system of the platform twins Seltos and Creta, how many are affected is unknown and it's a fact that Hyundai is losing its bulletproof reliability tag and their silence isn't helping matters at all, but is Hyundai truly alone in this? Toyota recalled 45 lakh cars for cutting costs and using an unstable compound in the airbag inflator systems of Takata, they recalled millions more in the sudden accidental acceleration surge issues and both problems resulted in the deaths of at least a dozen people, Honda recalled 14 lakh cars for potential entry of petrol into the engine oil system which might result in fires and hundreds of thousands more for the same Takata inflator problem, all suppressed and all fatal issues. I have no problem with criticism, but I would hope that people take a first look, or a drive or simply wait for reviews before putting down a model, I've NEVER critiqued a model without sitting in it, and driving it personally, that's why I've not commented on the Altroz or Baleno, ever, but I have very much driven a GT TSi so I confidently can write about it. Last but not least, like voting, you do have a choice to put your money on the car you love and influence others to do the same, but that shouldn't come this early on when a car hasn't even been made available for a test drive. P.S - i20 and Sonet are strong contenders in our line of sight, I didn't flinch at the price tag of either, at all, not because I want to throw money away, but because I know this package works for 100% city use, with service centers at 1/2 km proximity and an undisturbed reliable ownership experience thus far over 15 years and 3 models.", 8th November 2020,hyundai-grand-i20,Beans,"1,847","8,351"
133, drpudhi , 19:29 ,BHPian," Quote: Originally Posted by dark.knight I'm trying to be as bipartisan as possible, but in a launch thread that has become overwhelmingly negative and about just ripping apart the brand for the pricing aspect, I have only two questions to ask : 1) How many of you were/are planning to buy the i20 and stopped the plan after hearing the pricing? If so, why not the other ""VFM"" alternatives like Ecosport/Figo/Polo GT TSi and perhaps the most loved car of all time, the Altroz? The fact that so many are lamenting the pricing shows that either they loved the car and they are angry about the pricing, or they simply want to trash the model before its even up for test-drives. I completely agree. It's more of a good car spoilt by the pricing. I'm fully aware as a manufacturer, they have full rights to price their product they seem fit. But I'm not sure how their strategy of milking the situation of no worthy competitor to the fullest will pan out. They might still be able to get away with it, but it's definitely not going to redefine the segment in terms of sales. The overall negative sentiment regarding price is a testimony to that. More than bashing, its mostly the frustration that it's been priced out of range for most who were considering it. Some people may find the price worth it, as its completely subjective, but the overall sentiment is not so.", 8th November 2020,hyundai-grand-i20,Kovai,375,541
134, Nalin1 , 20:04 ,BHPian,"Make hay while the sun shines . The sun will continue shining for decades, by the way. Hyundai is India's top manufacturer, in my opinion, though sales numbers put them in second position. India's mass market will look at Maruti first as they cost 'less' to purchase and maintain. But the feeling exists that they are not exactly premium. A huge chunk of customers are willing to pay more for that premium and Hyundai is the default choice. Add the lovely interiors, long list of features, a dealer and a service center always round the corner and Hyundai will keep churning out super hits. Looks like they have one more now. Yes priced quite high!. It is for those reasons mentioned above.", 8th November 2020,hyundai-grand-i20,Bangalore,897,"2,634"
135, Godzilla , 21:53 ,BHPian,"Hyundai i20 N looks promising, wish Hyundai brings this to India. The engine in the N obviously is larger. however I am assuming the chassis is same, meaning this new gen i20 will have a monumental shift in driving dynamics and tremendous mod potential by swapping N performance parts. Also note the new R&D head Albert Biermann at Hyundai was VP of BMW M division. ‘The i20 N’s essence lies in its 1.6-litre turbo GDi petrol engine that puts out 204PS/275Nm -- and with the weight of 1190kg, it achieves 100kmph from a standstill in 6.7 seconds. The front-wheel-drive i20 N can clock a maximum clip of 230kmph. It’s paired with a 6-speed manual transmission and features launch control and mechanical slip differential that help increase track efficiency.’ Waiting for track reviews of the new i20. https://youtu.be/RqW3chuwG80 ", 8th November 2020,hyundai-grand-i20,Chennai,260,"1,901"
136, Durango Dude , 22:19 ,Senior - BHPian,Many gripes about the i20!! Fuel tank capacity at 37 ltrs is measly my son's Grand i10 has a 43 ltrs capacity. Price of top end at Rs 14L is Honda City territory. I think in playing the premium card Hyundai has priced it a bit to high. On the one hand we have Nissan trying to woo people with its VFM pricing with top end petrol CVT Magnite at Rs 9.55 L on the other we have the i20 priced sky high., 8th November 2020,hyundai-grand-i20,Chennai,"1,935","5,084"
137, saion666 , 00:42 ,BHPian,Can somebody post a rear picture of the magna version. The only version that does not have those hideous chrome bling., 9th November 2020,hyundai-grand-i20,WB-06/TS-07,381,438
138, Nithesh_M , 01:00 ,Senior - BHPian,That's the chrome running along the rear quarter panel.You can see it on any video of top variant., 9th November 2020,hyundai-grand-i20,Mangalore,"1,220","3,223"
139, frewper , 11:16 ,BHPian,I happen to see the new I20 outside a dealership yesterday and I must say what a colossal blunder. The front looks hideous. I loved the previous i20. I just cannot fathom this design. Also it seems like it wont have much of a road presence either., 9th November 2020,hyundai-grand-i20,Pune,247,783
140, TheHelix0202 , 11:57 ,BANNED,"At this point, I see people going for the Altroz instead (which in itself is right in sedan territory price wise). Waiting for the TBHP comparison review.", 9th November 2020,hyundai-grand-i20,BLR,989,"2,626"
141, Turbokick , 13:16 ,BHPian,"Performance figures of 1.2 brigade is compared in the list. Source : Autocar. New i20 1.2 Petrol (thanks to the reduction in weight, which is claimed to be 100 kg lesser) has improved over the i20 elite which lagged almost every competitor in both outright and ingear acceleration. Hopefully new i20 is more 'i10 Grand' in terms of performance.", 9th November 2020,hyundai-grand-i20,Bhubaneswar,647,"1,304"
142, PankajKara , 14:05 ,BHPian," Quote: Originally Posted by frewper I happen to see the new I20 outside a dealership yesterday and I must say what a colossal blunder. The front looks hideous. I loved the previous i20. I just cannot fathom this design. Also it seems like it wont have much of a road presence either. I don't mind the front grill, it's the rear that just disgusts me. Those tail lamps are just ugly. Maybe it's my taste :/. I came across this huge thread on quality issues with Hyundai and that's the bigger reason I'd avoid the i20. Was curious to see the preview and hence popped in this thread. It would be great to see in-depth quality analysis of the new i20.", 9th November 2020,hyundai-grand-i20,Navi,39,90
143, CARDEEP , 14:11 ,Senior - BHPian,"I, alongside with my wife, drove past a new i20 (in White) today. Both felt it was classy, albeit bit shorter in height. But, the owner has opted for chrome package at the rear which made it look hideous. IMO Hyundai pricing strategy will only results in other manufacturers following suit &/ or lengthy negotiations for discounts & accessories.", 9th November 2020,hyundai-grand-i20,NCR,"3,243","2,498"
144, sid__kaps , 14:39 ,BHPian,"I took a test-drive of the new 1.0 turbo DCT i20 the day before and here are my thoughts on it. The exteriors are very aggressively styled, which in my opinion makes it polarizing, it works for me though, apart from that unnecessary chrome strip on the rear. Particularly liked the black highlights on the skirts, front and rear. The Starry Night shade furthermore accentuates the looks, which make it look quite premium if I might say so. Another new inclusion which I liked was the puddle lamps on the ORVMs. On entering in, the vehicle feels and is wider than the previous elite i20, legroom in the rear is decent, boot space is adequate (for a 2nd car in a household) under-thigh support was lacking a tad bit, but what made things seem glum was the all black interiors. It works for some people , but personally, I would have appreciated a dual tone option. The sunroof though improves things, as it would let in some light. Talking about the infotainment and instrument cluster, the touch response is quite slick, the sound quality of the Bose system is quite good as well, in short, being a Hyundai, it is technologically laden. I must mention the ambient lightning, it sets the environment and looks quite cool. I must confess, this was the first DCT transmission I have driven, so my views may not be entirely correct. In comparison to my current 2016 manual elite i20, this 2020 i20 feels quite alive, the steering is quite responsive and not animated like the one from my car, and the engine seems to have quite a pull. However, before the acceleration kicks in, there is a bit of lag, after which the vehicle pulls forward (with an engine like this, would have loved to have a manual gearbox option). While being seated, I felt that the seating felt a little low, but that is possible because I hadn't altered my seating position. The brakes felt secure and responsive as well. Our primary car is a 2018 Toyota Fortuner and we were looking to replace and maybe even upgrade from our i20. I do not see myself considering the 2020 i20, primarily because of the hefty 13.27 lakh price tag. At such a price, I would rather look at the Hyundai Venue, Kia Sonet or the upcoming Nissan Magnite.", 9th November 2020,hyundai-grand-i20,Mumbai,32,67
145, anish5225 , 16:31 ,BHPian," Quote: Originally Posted by kamilharis Way to go TATA. Now you have enough space to play with the pricing, bring in all the combinations soon and spoil the TRICK! My guess is that Altroz Turbo in the highest trim will be significantly cheaper than the i20 1.0 GDI DCT. But I am also pretty sure that it wont be getting power figures anywhere close to 1.0 GDI. May be 100-110 bhp tops. But since Altroz is a heavy car, the real world performance wont be anything to brag about. C'mon Tata, give Altroz the engine it deserves.", 9th November 2020,hyundai-grand-i20,Bangalore,80,97
146, jacob.thomas , 07:55 ,BHPian,A small request to the Team-BHP members who will be compiling the official review of the new i20. Can you find some way to verify the 100 kg weight loss compared to the Elite i20 and maybe comment on how it affects the safety?, 10th November 2020,hyundai-grand-i20,Pune,25,18
147, Shreyans_Jain , 08:58 ,Distinguished - BHPian," Quote: Originally Posted by jacob.thomas A small request to the Team-BHP members who will be compiling the official review of the new i20. Can you find some way to verify the 100 kg weight loss compared to the Elite i20 and maybe comment on how it affects the safety? Thats easy. All they need to do is take the car to any weigh bridge or dharam kaanta as they are called, and youll get to know the weight. This should actually be made a part of the testing procedure for all cars so that there is no ambiguity.", 10th November 2020,hyundai-grand-i20,HR51/HR29/HR26,"2,679","20,424"
148, purb_du , 18:28 ,BHPian,"Hi TeamBhpians, had a short visit to the Hyundai showroom to check out the 2020 I20. Test drive vehicles were yet to get registered so can only comment on the interior and exterior. Quite liked the sharp exterior and the car looks pretty wide from both the front and rear. The rear looks more striking in those Z LED taillamps and maybe a full LED headlamp setup instead of the projector ones would have done more justice to the front. Coming to the interiors, although it was all black it somehow felt more spacious than my next gen Verna, both front and back. The seats felt nice and the Bose system sounds great. Everything felt in place, just that I would have preferred a pair of classy analog dials in the instrument cluster. Its a loaded package inside out and that extra Hyundai peace of mind in terms of service and cost of ownership will keep most buyers happy although its priced at premium for a hatchback.", 10th November 2020,hyundai-grand-i20,Guwahati,33,134
149, Napalm , 22:30 ,BHPian," Quote: Originally Posted by dark.knight I'm trying to be as bipartisan as possible, but in a launch thread that has become overwhelmingly negative and about just ripping apart the brand for the pricing aspect, I have only two questions to ask : 1) How many of you were/are planning to buy the i20 and stopped the plan after hearing the pricing? If so, why not the other ""VFM"" alternatives like Ecosport/Figo/Polo GT TSi and perhaps the most loved car of all time, the Altroz? The fact that so many are lamenting the pricing shows that either they loved the car and they are angry about the pricing, or they simply want to trash the model before its even up for test-drives. Quote: Originally Posted by dark.knight I have no problem with criticism, but I would hope that people take a first look, or a drive or simply wait for reviews before putting down a model, I've NEVER critiqued a model without sitting in it, and driving it personally, that's why I've not commented on the Altroz or Baleno, ever, but I have very much driven a GT TSi so I confidently can write about it. Last but not least, like voting, you do have a choice to put your money on the car you love and influence others to do the same, but that shouldn't come this early on when a car hasn't even been made available for a test drive. As I see, every thread is like this. This is a place where people express their views and it can be negative or positive. We have all seen the amount of negativity TATA motors gets for its every move in the forums. Similar thing for the safety of Maruti hatchbacks. The brand may or may not deserve it. We cant stop people from expressing their views. At the same time, the OEM brands have the right to price their cars as they like, and they do, if/when they feel they can get away with it. That said, I don't think people are trying to trash the car here. Most people are trashing the pricing. Like it or not, for many people in India, possibly including some enthusiasts, many times the price trumps other considerations. So if a person is unhappy that a car they like or want to buy is not priced in the range that they can afford, they will express their unhappiness here. We cannot embargo it. Quote: Originally Posted by dark.knight As far as Indian NCAP goes, lets not forget even VW and Skoda haven't sent their models for local crash tests yet, not indicating that they're poor as a result but they are uncertified, much like Hyundai. I would genuinely like to know more about this Indian-NCAP. I am not aware of any Indian-NCAP rating or its testing/rating agency like the Global-NCAP, Euro-NCAP, Latin-NCAP, Australian-NCAP etc. That's why I believe the Global-NCAP rating makes more sense in India because the Indian car safety regulations are watered-down. I don't see any point of a govt-rule based safety-certification in India that is not mandatory for every OEM. Only this global-NCAP website gives the safety ratings of MADE & SOLD in India cars : http://www.globalncap.org/results/ Please correct me if this is incorrect. I can see VW polo with 2 airbags gets a 4 star rating.", 10th November 2020,hyundai-grand-i20,Bangalore,98,568
150, saion666 , 00:29 ,BHPian," Quote: Originally Posted by sid__kaps The exteriors are very aggressively styled, which in my opinion makes it polarizing, it works for me though, apart from that unnecessary chrome strip on the rear. Agree with you on this. Even i like the car except for that unnecessary chrome. Did you by any chance get to check the Magna variant. As per the brochure,the lowest variant does not have that hideous chrome.", 11th November 2020,hyundai-grand-i20,WB-06/TS-07,381,438
151, Dr.Mechanic , 13:39 ,BHPian,"After reading all the things being said about the price point of this car, felt I should log in and share an analogy that popped up in my mind. See, there are two kinds of laptops. Ones powered by Windows, and the others made by Apple, i.e., Macbooks. If you compare the performance of both of them at one price point, it becomes obvious that the Windows machines are way more VFM and outperform the Macs in budget and mid ranges. But people still buy the overpriced Macs, and get less bang for their bucks. This is due to the fact that even after 10 years of buying a Mac, it will run as smooth as it was first bought, because the manufacturer has great software and hardware support. On the Windows side, the laptop becomes rickety within 3-4 years, and you have to upgrade. Apple knows this, and they charge extra exactly for this better user experience. This is exactly what Hyundai is also doing with their cars. They have built a rapport of making cars which won’t give up easily and have built a better network for good after sales experience, and they are cashing in on the trust. It is a glaringly obvious fact, that the Altroz is better VFM package, but I doubt anyone on TBHP would state that Tata has a better track record of after sales and vehicle reliability than Hyundai. As much as I would like to buy a turbo petrol car with DCT from Tata or Mahindra owing to my home brand bias, I lack confidence in the fact that they will have my back when my vehicle acts up as seen in horror stories and videos that pop up over the internet from time to time.", 11th November 2020,hyundai-grand-i20,Delhi,31,101
152, jeganatu , 14:23 ,BHPian," Quote: Originally Posted by Dr.Mechanic But people still buy the overpriced Macs, and get less bang for their bucks. This is due to the fact that even after 10 years of buying a Mac, it will run as smooth as it was first bought, because the manufacturer has great software and hardware support. On the Windows side, the laptop becomes rickety within 3-4 years, and you have to upgrade. Apple knows this, and they charge extra exactly for this better user experience. This is exactly what Hyundai is also doing with their cars. They have built a rapport of making cars which won’t give up easily and have built a better network for good after sales experience, and they are cashing in on the trust. Exactly! Its simply called the ""Brand Value"" and the company charge a ""premium"" to sell the ""BRAND"". The problem arise actually in the long run. Where such brand start to just charge more premium as people accepts to pay just because for the brand and very objective of longevity and reliability is not met in their products in the real world! They only get that personal satisfaction of having bought the brand, but in reality the product offers less value to it. That's were hyundai is heading into by charging more premium with feature and Suzuki started to fall back and sticking to basics offering bland cars and less gimmicky features. At this point, people do not prefer suzuki with premium offerings, eg XL 6, S cross 1.6, Baleno RS, Ignis. All these models carry lowest volumes than others. Example. Nokia, Once the leader, it failed to sustain with the competition. Apple is soon loosing the trend with their recent cover up of deliberate software to slow the phones and they justify it to increase the battery efficiency. Take one plus, once positioned with slight premium chinese brand over oppo and vivo. in 2016 oneplus's hightest priced phone was about 35k and lowest being 17k. In 2019 their range was 35 to 65k. Now in 2020 they brought the cheaper Nord for 35k which is still expensive. Watch this case of Luxotticca! https://www.youtube.com/watch?v=yvTWjWVY9Vo Same is what hyundai is doing now! Adding more premium with less features. Just check their variant distribution and features they offer in each. The price they charge w.r.t each variant is horrendous. Mix up of Engines, transmissions and features, a customer cannot get his desired choice and he may forego something in every variant. Its the time for Hyundai to make money in the Indian Market, Let people pay!", 11th November 2020,hyundai-grand-i20,Madurai,304,982
153, ATRONIX , 15:50 ,BHPian,"Now as the Indian made i10 Niios and Kia seltos have secured 2-stars & 3-stars respectively in recently conducted GNCAP, expecting anything above 3-stars for the new i20 would be far-fetched. https://youtu.be/VsFE9JyfjXs ", 11th November 2020,hyundai-grand-i20,Mumbai,181,704
154, CrAzY dRiVeR , 16:01 ,Team-BHP Support,"ACI interview with the director of manufacturing, HMI, regarding the new i20. He completely skips over the crash worthiness of the new i20. With the Seltos example, I guess a 2 star i20 can be all that can be expected. https://youtu.be/FNo59tVBnhc ", 11th November 2020,hyundai-grand-i20,Bangalore,"17,111","73,249"
155, Dr.Mechanic , 18:43 ,BHPian," Quote: Originally Posted by CrAzY dRiVeR He completely skips over the crash worthiness of the new i20. With the Seltos example, I guess a 2 star i20 can be all that can be expected. https://Youtu.be/FNo59tVBnhc Such a shame that Hyundai and Kia can’t even match almost a decade old Polo in terms of safety when Indian consumers are looking out for the safety ratings of their prospective new cars more and more. Tata got their game spot on with design, safety and marketing of new products really good, now all they need is to mend their engine and transmission choices given at the product launches. Altroz and Harrier would have seen a better entry in India but the lack of these options was the main gripe as discussed prominently on TBHP. The Altroz Diesel was already a good car, but hopefully the Turbo Petrol (AT/DCT wishfully) would be the really premium hatchback we were promised. With such a supposedly pathetic safety rating for a hatchback and an almost cunningly ignorant upper management of the company, I’m nowhere going near Hyundai showrooms. Sad thing how my advocacy for this car got turned around within a distance of 3 posts in this thread. Time to give in to the desire of Thar now. ", 11th November 2020,hyundai-grand-i20,Delhi,31,101
156, CARDEEP , 19:09 ,Senior - BHPian," Quote: Originally Posted by ATRONIX Now as the Indian made i10 Niios and Kia seltos have secured 2-stars & 3-stars respectively in recently conducted GNCAP, expecting anything above 3-stars for the new i20 would be far-fetched. The market leader - Maruti-Suzuki car scored ""Zero"". What are we comparing here is irrelevant as people will go for Hyundai-Kia or Maruti-Suzuki/ Toyota branded car than cheaper but safer cars.", 11th November 2020,hyundai-grand-i20,NCR,"3,243","2,498"
157, klgiridhar , 23:51 ,BHPian," Quote: Originally Posted by Dr.Mechanic See, there are two kinds of laptops. Ones powered by Windows, and the others made by Apple, i.e., Macbooks. If you compare the performance of both of them at one price point, it becomes obvious that the Windows machines are way more VFM and outperform the Macs in budget and mid ranges. But people still buy the overpriced Macs, and get less bang for their bucks. This is due to the fact that even after 10 years of buying a Mac, it will run as smooth as it was first bought, because the manufacturer has great software and hardware support. On the Windows side, the laptop becomes rickety within 3-4 years, and you have to upgrade. Apple knows this, and they charge extra exactly for this better user experience. This was true some 6 or 7 years ago but its completely different now. The mistake people do is they compare a Macbook with low to mid range windows laptops. Rather, they should be comparing them with premium windows laptops competing in the same price range like the Thinkpad line from Lenovo, XPS line from Dell, Spectre & Envy lines from HP, Zenbook line from Asus or the Surface line from Microsoft. All have equivalent build quality to a mac and perform much better. Moreover they are a safer choice as they can do everything a mac can do and some more. And windows is very polished and stable now than it has ever been. I don't even remember the last time I had a blue screen error. The best example I can give is for mechanical engineers like me, I can't run Solidworks, Ansys, Pro-E or Catia on the mac. Even matlab support wasn't there during my undergrad. Similarly many of my friends from variety of branches didn't have the required softwares on the platform. The only department which found them to be useful was computer science. And the less we talk about gaming, the better for Macs And coming to reliability, we can see decade old thinkpads which are from the same segment of mac, being used by organizations in a variety of harsh conditions, in testing labs and many other challenging areas. And the latest laptops have been very reliable. And the reliability isn't good on the other side as well with the horrifying butterfly keys getting stuck, overheating macbook pros making them unusable and many more. Maybe the tables are turning around now. So, coming back to cars, yes the market leaders may have been very good 3 or 4 years ago and are a more reliable and safe choice even now (or are they?) but the competition has caught up and has even surpassed in many areas like Tata cars offering safety, style and value, VW and Skoda TSIs plastering on enthusiasts' faces - at the same time being safe and their upcoming launches do seem exciting, Mahindra giving a proper desirable full blown off-road Jeep for the masses as well as offering safe cars like XUV300 and Marazzo at the same time. Definitely from what I am seeing, the tables are definitely turning and the ever reliable Hyundais are being plagued by braking issues that are shamelessly being wiped under the carpet by the management or the reduction in overall safety of their cars compared to competition and many more. The GNCAP crash test results today were definitely eye opening for many. I don't hate Hyundai and Maruti but feel that it is their time to embrace the change. They still have the best powertrains overall. But taking the market for granted and rolling watered down models is not ok at all. Yes, the competitors wouldn't have offered best after sales experience before but they are showing the intent that they are ready to embrace the change and offer better services to their customers. Have seen social media handles of Tata being very active to customer complaints, Zac Hollis - MD of Skoda India, himself being proactive in engaging with customers, taking suggestions and addressing their complaints. So, definitely the old undesirable ones are becoming more desirable now just as we have amazing windows laptops at every price segment, commanding 85 to 90% of PC market share (though windows never had a quantity problem, just the quality part) . Maybe its time to embrace the other car makers. But it will anyway boil down to individual preference. After all, its their hard earned money that people are spending. They are free to choose whatever they feel is best for them.", 11th November 2020,hyundai-grand-i20,Sriharikota/BLR,97,545
158, Turbohead , 08:09 ,Senior - BHPian,"I was a silent observer in this thread after the prices were announced and I wasn't sure whether the pricing was justified.13.5 lakhs for an i20 was something that blew my mind away! I wrongly deduced that the higher pricing could mean a better car! With the results of the Seltos out in the open and the Hyundai representative beating around the bush like a politician in an interview, it's safe to say that the new i20 will fare very badly in the crash tests! Yet another reminder that paying more doesn't get you more! I'll take a Polo or Altroz any day compared to this bling rolling coffin!", 12th November 2020,hyundai-grand-i20,Chennai,"1,349","5,683"
